DEPARTMENT OF AGRICULTURE,USA,Federal Register,e8e5cc3c26b427ae4bc38671055860a1df9c7527.txt,https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-05825/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-23,2020-05825,Federal,"This proposed rule would implement a recommendation from the Cherry Industry Administrative Board (Board) to establish free and restricted percentages for the 2019-20 crop year under the Marketing Order for tart cherries grown in the states of Michigan, New York, Pennsylvania, Oregon, Utah, Washington, and Wisconsin. This action would establish the proportion of tart cherries from the 2019-20 crop which may be handled in commercial outlets. This action should stabilize marketing conditions by adjusting supply to meet market demand and help improve grower returns. Also, a correction would be made to this section to reflect the correct desirable carry-out inventory not to exceed a maximum of 100 million pounds.","Tart Cherries Grown in the States of Michigan, et al.; Free and Restricted Percentages for the 2019-20 Crop Year",https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-05825/summary?api_key=
DEPARTMENT OF TREASURY,USA,Federal Register,7868d689333cafef67a34d866dbefadd46717405.txt,https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-06156/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-23,2020-06156,Federal,"To provide liquidity to the money market sector to help stabilize the financial system, the Board of Governors of the Federal Reserve System authorized the Federal Reserve Bank of Boston to establish the Money Market Mutual Fund Liquidity Facility (MMLF), pursuant to section 13(3) of the Federal Reserve Act. Under the MMLF, the Federal Reserve Bank of Boston will extend non-recourse loans to eligible financial institutions to purchase certain types of assets from money market mutual funds (MMFs). To facilitate this Federal Reserve lending program, the Board, OCC and FDIC (together, the agencies) are adopting this interim final rule to allow banking organizations to neutralize the regulatory capital effects of participating in the program. This treatment would extend to the community bank leverage ratio.",Regulatory Capital Rule: Money Market Mutual Fund Liquidity Facility,https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-06156/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,0f4ad7ef874f6c9579f631afbf6fcd29dd2d2341.txt,https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-05224/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-23,2020-05224,Federal,"This rule adds the State of Missouri as a primary peanut- producing State under the Peanut Promotion, Research, and Information Order (Order). The Order is administered by the National Peanut Board (Board) with oversight by the U.S. Department of Agriculture (USDA). This rule also adds a producer member and alternate member to the Board to represent the State of Missouri. The Board recommended this action to ensure the Board's representation reflects changes in the geographical distribution of the production of peanuts.","Peanut Promotion, Research, and Information Order; Amendment to Primary Peanut-Producing States and Adjustment of Membership",https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-05224/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,563a8d0df335a0f79fdeb424b1bea669555e4788.txt,https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-05399/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-23,2020-05399,Federal,"This document corrects regulations that were published in the Federal Register on September 3, 2019, and March 2, 2020. The rules revised the Agriculture Risk Coverage (ARC) and Price Loss Coverage (PLC) Programs and Noninsured Crop Assistance Program (NAP) to implement changes required by the Agriculture Improvement Act of 2018 (the 2018 Farm Bill). There were errors in three of the definitions in ARC and PLC program rule. The Commodity Credit Corporation (CCC) is also correcting one sentence in the NAP rule.",Agriculture Risk Coverage and Price Loss Coverage Programs and Noninsured Crop Assistance Program; Correction,https://api.govinfo.gov/packages/FR-2020-03-23/granules/2020-05399/summary?api_key=
DEPARTMENT OF LABOR,USA,Federal Register,e37afb62d5bb1ae6e19cd95de21d1c7de5cd60b7.txt,https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05775/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-20,2020-05775,Federal,"The U.S. Department of Labor's (DOL) Employment and Training Administration (ETA) is issuing this annual notice to announce the updated allowable charges employers of H-2A workers, in occupations other than herding or production of livestock on the range, may charge these workers when the employer provides three meals per day. This notice also announces the maximum travel subsistence meal reimbursement a worker with receipts may claim, under the H-2A and H-2B programs. In addition, this notice includes a reminder regarding employers' obligations with respect to overnight lodging costs as part of required subsistence.","Labor Certification Process for the Temporary Employment of H-2A and H-2B Foreign Workers in the United States: Annual Update to Allowable Charges for Agricultural Workers' Meals and for Travel Subsistence Reimbursement, Including Lodging",https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05775/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,a537c3945eb7060627c07e9dc682f80bc623663a.txt,https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05802/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-20,2020-05802,Federal,"In accordance with the regulations implementing the Marine Mammal Protection Act (MMPA), as amended, notification is hereby given that NMFS has issued an incidental harassment authorization (IHA) to the Chesapeake Tunnel Joint Venture (CTJV) to incidentally take, by Level A harassment and Level B harassment, five species of marine mammals during the Parallel Thimble Shoal Tunnel Project (PTST) in Virginia Beach, Virginia.","Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the Parallel Thimble Shoal Tunnel Project in Virginia Beach, Virginia",https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05802/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,017b991840257920a0f5deb313d7ee2ca9b4ad82.txt,https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05809/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-20,2020-05809,Federal,NMFS announces that the length of the recreational fishing season for black sea bass in the exclusive economic zone (EEZ) of the South Atlantic will extend throughout the species' 2020-2021 fishing year. Announcing the length of recreational season for black sea bass is one of the accountability measures (AMs) for the recreational sector. This announcement allows recreational fishers to maximize their opportunity to harvest the recreational annual catch limit (ACL) for black sea bass during the fishing season while managing harvest to protect the black sea bass resource.,"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Snapper-Grouper Fishery of the South Atlantic; 2020-2021 Recreational Fishing Season for Black Sea Bass",https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05809/summary?api_key=
BUREAU OF CONSUMER FINANCIAL PROTECTION,USA,Federal Register,dc93ceb114f48744db3d0f644b9092b59311d3a5.txt,https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05505/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-20,2020-05505,Federal,"In 2013, the Bureau of Consumer Financial Protection (Bureau) issued a Bulletin that identified several activities that businesses could engage in that could prevent and minimize harm to consumers, referring to these activities as ``responsible conduct.'' The Bureau is issuing this updated Bulletin to clarify its approach to responsible conduct and to reiterate the importance of such conduct.","Responsible Business Conduct: Self-Assessing, Self-Reporting, Remediating, and Cooperating (CFPB BULLETIN 2020-01)",https://api.govinfo.gov/packages/FR-2020-03-20/granules/2020-05505/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,461984eb8183e6743ba6f61eb3f43d3ce8a9c223.txt,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05753/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-19,2020-05753,Federal,"We, the U.S. Fish and Wildlife Service, are conducting 5-year status reviews under the Endangered Species Act of 10 animal and plant species. A 5-year status review is based on the best scientific and commercial data available at the time of the review; therefore, we are requesting submission of any such information that has become available since the last review for the species.","Endangered and Threatened Wildlife and Plants; Initiation of 5-Year Status Reviews of 10 Species in Arizona, Arkansas, Kansas, Missouri, New Mexico, Oklahoma, Texas, and Mexico",https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05753/summary?api_key=
FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,USA,Federal Register,9aae0c6bda9e5684747884092313c27928a2713c.txt,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05722/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-19,2020-05722,Federal,"On a temporary basis, the Federal Mine Safety and Health Review Commission will be sending its issuances through electronic mail and will not be monitoring incoming physical mail or facsimile transmissions.",Sending Case Issuances Through Electronic Mail,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05722/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,a60c647f7440f079dd899f2aca15d9a467118a9f.txt,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05718/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-19,2020-05718,Federal,"Rural Development (Agency) published a notice of solicitation of applications in the Federal Register on February 28, 2020, entitled ``Notice of Solicitation of Applications (NOSA) for the Strategic Economic and Community Development Program for Fiscal Year (FY) 2020,'' to provide applicants with projects eligible for the Strategic Economic and Community Development Program (SECD) the opportunity to apply for funding in FY 2020. After publication of the NOSA for SECD for FY 2020, the Agency found an error in the dates section of the Notice. This notice will correct the DATES section of the NOSA.",Notice of Solicitation of Applications (NOSA) for the Strategic Economic and Community Development Program for Fiscal Year (FY) 2020; Amendment,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05718/summary?api_key=
FEDERAL COMMUNICATIONS COMMISSION,USA,Federal Register,c4cee3ed4fe29ccc72847276492bcb4afbf30f1b.txt,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05334/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-19,2020-05334,Federal,"The Federal Communications Commission (Commission) is correcting a final rule that appeared in the Federal Register on October 11, 2019. The document omitted the new heading update in the rules section.",Promoting Telehealth in Rural America; Correction,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05334/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,1afcde4b91cae92397375582d7926a3d5826a55d.txt,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05203/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2020-03-19,2020-05203,Federal,"The Environmental Protection Agency (EPA) amends the Federal Implementation Plan (FIP) for Managing Air Emissions from True Minor Sources in Indian Country in the Oil and Natural Gas Production and Natural Gas Processing Segments of the Oil and Natural Gas Sector (National O&NG FIP) and the Federal Minor New Source Review (NSR) Program in Indian Country. This final rule allows for concurrent, rather than sequential, submission of two sets of documents: the Part 1 Registration Form for source registration (Part 1 Form) and documentation of completion of the screening procedures (screening procedures documentation) for the evaluation of potential impacts of proposed projects on threatened or endangered species and historic properties (protected resources). The final rule also clarifies the 30- day period before construction may begin, and the potential forms of certain written notification by the EPA Regional Office to source owner/operators. Finally, this final rule includes minor edits to correct certain erroneous citations and cross references.",Amendments to Federal Implementation Plan for Managing Air Emissions From True Minor Sources in Indian Country in the Oil and Natural Gas Production and Natural Gas Processing Segments of the Oil and Natural Gas Sector,https://api.govinfo.gov/packages/FR-2020-03-19/granules/2020-05203/summary?api_key=
