0,1,2
"2017 Decreto 8 MODIFICA DECRETO Nº 4, DE 2017, DEL MINISTERIO DE AGRICULTURA, QUE ESTABLECE TABLA DE COSTOS PARA EL AÑO 2017, QUE FIJA LOS VALORES DE LAS ACTIVIDADES QUE SE BONIFICARÁN EN EL MARCO DEL SISTEMA DE INCENTIVO PARA SUSTENTABILIDAD AGROAMBIENTAL DE LOS SUELOS AGROPECUARIOS Y DEROGA DECRETO QUE INDICA","se estableció la tabla de costos para el año 2017, que fija los valores de las actividades que se bonificarán en el marco del Sistema de Incentivos para Sustentabilidad Agroambiental de los Suelos Agropecuarios",Direct payment (PES)
"2017 Decreto 8 MODIFICA DECRETO Nº 4, DE 2017, DEL MINISTERIO DE AGRICULTURA, QUE ESTABLECE TABLA DE COSTOS PARA EL AÑO 2017, QUE FIJA LOS VALORES DE LAS ACTIVIDADES QUE SE BONIFICARÁN EN EL MARCO DEL SISTEMA DE INCENTIVO PARA SUSTENTABILIDAD AGROAMBIENTAL DE LOS SUELOS AGROPECUARIOS Y DEROGA DECRETO QUE INDICA","Que se ha estimado necesario disponer la modificación del decreto N° 4, de 2017, del Ministerio de Agricultura, precedentemente señalado, a objeto de introducir enmiendas e incorporar nuevas actividades bonificables a través del Sistema de Incentivos ya referido",Direct payment (PES)
"2017 Decreto 8 MODIFICA DECRETO Nº 4, DE 2017, DEL MINISTERIO DE AGRICULTURA, QUE ESTABLECE TABLA DE COSTOS PARA EL AÑO 2017, QUE FIJA LOS VALORES DE LAS ACTIVIDADES QUE SE BONIFICARÁN EN EL MARCO DEL SISTEMA DE INCENTIVO PARA SUSTENTABILIDAD AGROAMBIENTAL DE LOS SUELOS AGROPECUARIOS Y DEROGA DECRETO QUE INDICA",los valores de las actividades que se bonificarán en el marco del Sistema de Incentivos para Sustentabilidad Agroambiental de los Suelos Agropecuarios,Direct payment (PES)
"2017 Decreto 8 MODIFICA DECRETO Nº 4, DE 2017, DEL MINISTERIO DE AGRICULTURA, QUE ESTABLECE TABLA DE COSTOS PARA EL AÑO 2017, QUE FIJA LOS VALORES DE LAS ACTIVIDADES QUE SE BONIFICARÁN EN EL MARCO DEL SISTEMA DE INCENTIVO PARA SUSTENTABILIDAD AGROAMBIENTAL DE LOS SUELOS AGROPECUARIOS Y DEROGA DECRETO QUE INDICA","Dado que, en la Tabla denominada, Prácticas de Recuperación, Empleo de Métodos de Intervención de Suelos para su Conservación (I) ($) 2017, se incorpora la práctica de ""Uso de subsolador escarificador"" (ha) (17) y sus valores, en las regiones de Coquimbo, Valparaíso, Metropolitana, O'Higgins, Maule, Biobío, Araucanía y Los Ríos, y además se valoriza la práctica de Construcción cerco eléctrico móvil de dos hebras para la Región de Coquimbo, reemplázase dicha la tabla por la siguiente",Direct payment (PES)
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,"En cumplimiento a lo establecido en su ley Orgánica, el Instituto de Desarrollo Agropecuario, en adelante indistintamente INDAP o la Institución, entregará a sus beneficiarios(as) incentivos económicos, en adelante incentivos, destinados al fomento productivo silvoagropecuario y agroindustrial",Unknown
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,"Los aspectos particulares, tales como: tipos de incentivo, campos de acción, porcentajes y montos máximos, serán aprobados por el Director Nacional de INDAP en Normas Técnicas y Procedimientos Operativos específicos para cada instrumento",Unknown
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,"Los incentivos para financiar apoyos destinados al Fondo de Proyectos de Desarrollo Organizacional, así como cualquier otro incentivo destinado a financiar acciones de esta naturaleza, los cuales serán reglamentados por su propia normativa",Unknown
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,"- Los incentivos indirectos que INDAP otorgue a sus beneficiarios(as), a través de convenios de cooperación con otras instituciones, entidades administradoras y/o ejecutoras que brinden los apoyos requeridos, y que estén sujetos a un modo de operación acordados entre las partes",Unknown
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,Incentivo económico,Direct payment (PES)
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,"Subsidio que INDAP de acuerdo a su Ley Orgánica 18.910, modificada por la ley 19.213 otorga a sus beneficiarios(as) para ser utilizado con fines económico-productivos, ya sean de carácter silvoagropecuario o agroindustrial",Direct payment (PES)
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,"Beneficiario(a): Son personas que en conformidad con lo indicado en el Artículo 13 de la Ley 18.910, Orgánica de INDAP, modificada por Ley 19.213, acreditan la calidad de pequeño(a) productor(a) agrícola o campesino(a), y las organizaciones formadas mayoritariamente por ellos",Unknown
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,que desarrollan o que potencialmente puedan desarrollar actividades productivas y de negocios silvoagropecuarios y/o agroindustriales y que para ello puedan beneficiarse de los incentivos económicos aqui nombrados,Unknown
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,Serán beneficiarios(as) de los incentivos las personas que acrediten la calidad de pequeño(a) productor(a) agrícola o de campesino(a) y las organizaciones formadas mayoritariamente por ellos,Unknown
2006 Resolucion 306 APRUEBA ‘‘REGLAMENTO GENERAL PARA LA ENTREGA DE INCENTIVOS ECONOMICOS DE FOMENTO PRODUCTIVO’’,Los instrumentos destinados al Fomento a la Inversión entregarán apoyos para incrementar y/o mejorar los niveles de capitalización de los(as) beneficiarios(as) y para posibilitar la transformación productiva y tecnológica de éstos,Unknown
2016 Decreto 203 Fija Reglamento de la Ley Nº 20.412 que establece un sistema de incentivos para la sustentabilidad agroambiental de los suelos agropecuarios.,"Que la Ley Nº 20.283, sobre Recuperación del Bosque Nativo y Fomento Forestal tiene como objetivos la protección, la recuperación y el mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental",Direct payment (PES)
2016 Decreto 203 Fija Reglamento de la Ley Nº 20.412 que establece un sistema de incentivos para la sustentabilidad agroambiental de los suelos agropecuarios.,"Que la ley antes mencionada dispone que existirá un fondo concursable destinado a la conservación, recuperación o manejo sustentable del bosque nativo",Direct payment (PES)
2016 Decreto 203 Fija Reglamento de la Ley Nº 20.412 que establece un sistema de incentivos para la sustentabilidad agroambiental de los suelos agropecuarios.,Que la Corporación Nacional Forestal (Conaf) es el organismo encargado por ley de administrar el fondo concursable antes mencionado,Direct payment (PES)
2016 Decreto 203 Fija Reglamento de la Ley Nº 20.412 que establece un sistema de incentivos para la sustentabilidad agroambiental de los suelos agropecuarios.,"Que para determinar los montos a bonificar para las actividades que favorezcan la regeneración, recuperación o protección de formaciones xerofíticas de alto valor ecológico, o de bosques nativos de preservación, o de actividades silviculturales dirigidas a la obtención de productos no madereros, o actividades silviculturales destinadas a manejar y recuperar bosques nativos para fines de producción maderera, deberá fijarse una tabla mediante decreto supremo expedido por intermedio del Ministerio de Agricultura, previo informe de la Corporación Nacional Forestal, el que además deberá llevar la firma del Ministerio de Hacienda",Direct payment (PES)
2016 Decreto 203 Fija Reglamento de la Ley Nº 20.412 que establece un sistema de incentivos para la sustentabilidad agroambiental de los suelos agropecuarios.,"Que mediante oficio Nº 385, de 2016, el Director Ejecutivo de Conaf, en cumplimiento de lo establecido en la norma ya señalada, informó respecto de los valores a bonificar para las actividades descritas en el considerando precedente",Direct payment (PES)
2016 Decreto 203 Fija Reglamento de la Ley Nº 20.412 que establece un sistema de incentivos para la sustentabilidad agroambiental de los suelos agropecuarios.,TABLA DE VALORES ACTIVIDADES LEY N° 20.283,Direct payment (PES)
DECRETO NÚMERO 51-2010,La presente Ley tiene por objeto la creación del programa de incentivos forestales para poseedores de pequeñas extensiones de tierra de vocación forestal o agroforestal,Direct payment (PES)
DECRETO NÚMERO 51-2010,TABLA DE VALORES ACTIVIDADES LEY N° 20.283,Direct payment (PES)
DECRETO NÚMERO 51-2010,"Dar participación a los poseedores de pequeñas extensiones de tierras de vocación forestal o agroforestal, en los beneficios de los incentivos económicos en materia forestal.",Direct payment (PES)
DECRETO NÚMERO 51-2010,TABLA DE VALORES ACTIVIDADES LEY N° 20.283,Direct payment (PES)
DECRETO NÚMERO 51-2010,"por medio del Instituto Nacional de Bosques otorgará incentivos para el manejo de bosques naturales de producción o protección, establecimiento y mantenimiento de plantaciones forestales y sistemas agroforestales a grupos organizados, comunidades municipales y personas individuales",Direct payment (PES)
DECRETO NÚMERO 51-2010,Poseedores que no cuenten con título de propiedad,Direct payment (PES)
DECRETO NÚMERO 51-2010,Tierras de vocación forestal o agroforestal,Direct payment (PES)
DECRETO NÚMERO 51-2010,Tierras que tengan o no cobertura forestal,Direct payment (PES)
DECRETO NÚMERO 51-2010,Monto total anual de incentivos forestales,Direct payment (PES)
DECRETO NÚMERO 51-2010,"El Estado destinará anualmente una partida equivalente hasta el uno por ciento (1%) y no menor del cero punto cinco por ciento (0.5%) del presupuesto de ingresos ordinarios del Estado del ejercicio fiscal correspondiente, los que se trasladarán al INAB para otorgar incentivos forestales a poseedores de pequeñas extensiones de tierras de vocación forestal o agroforestal",Direct payment (PES)
DECRETO NÚMERO 51-2010,Pago de los incentivos,Direct payment (PES)
DECRETO NÚMERO 51-2010,Los incentivos serán pagados al poseedor de la tierra,Direct payment (PES)
DECRETO NÚMERO 51-2010,Área mínima y máxima para la obtención de incentivos,Direct payment (PES)
DECRETO NÚMERO 51-2010,"Para poseedores individuales, el área máxima consignada en una solicitud para obtener el incentivo forestal será de quince (15) hectáreas",Direct payment (PES)
DECRETO NÚMERO 51-2010,Administración de los incentivos,Direct payment (PES)
DECRETO NÚMERO 51-2010,el Ministerio de Finanzas Públicas asignará y trasladará al INAB quince por ciento (15%) del monto total de los incentivos solicitados,Direct payment (PES)
DECRETO NÚMERO 51-2010,Montos de incentivos,Direct payment (PES)
DECRETO NÚMERO 51-2010,"El monto fijo por área métrica, por región y especies, para el establecimiento y mantenimiento de plantaciones forestales y para el manejo de bosques naturales con fines de producción y protección, será determinado por la Juna Directiva del INAB",Direct payment (PES)
DECRETO LEY NUMERO 109-83,es conveniente crear los mecanismos adecuados para estimular las inversiones en operaciones petroleras,Unknown
DECRETO LEY NUMERO 109-83,Montos de incentivos,Unknown
DECRETO LEY NUMERO 109-83,"El monto fijo por área métrica, por región y especies, para el establecimiento y mantenimiento de plantaciones forestales y para el manejo de bosques naturales con fines de producción y protección, será determinado por la Juna Directiva del INAB",Unknown
DECRETO LEY NUMERO 109-83,el desarrollo de tecnología en actividades directamente relacionadas con las operaciones petroleras,Technical assistance
DECRETO LEY NUMERO 109-83,Montos de incentivos,Technical assistance
DECRETO LEY NUMERO 109-83,"El monto fijo por área métrica, por región y especies, para el establecimiento y mantenimiento de plantaciones forestales y para el manejo de bosques naturales con fines de producción y protección, será determinado por la Juna Directiva del INAB",Technical assistance
DECRETO LEY NUMERO 109-83,"Que todos los costos y gastos de exploración, desarrollo y producción de hidrocarburos atribuibles al área de contrato, debidamente aprobados por el Ministerio se considerará como un costo de servicios prestados conforme al inciso a) del Artículo 7° de la Ley del Impuesto sobre la Renta",Tax deduction
DECRETO LEY NUMERO 109-83,"Cualesquiera otros costos y gastos relacionados con operaciones petroleras, podrán ser deducidos conforme a la ley antes mencionada",Tax deduction
DECRETO LEY NUMERO 109-83,"Los contratistas que suscriban contratos de exploración y/o explotación y de sistemas estacionarios de transporte de hidrocarburos, quedan exentos de cualquier impuesto sobre los dividendos, participaciones y utilidades",Tax deduction
DECRETO LEY NUMERO 109-83,así como las remesas en efectivo y/o en especie y los créditos contables que efectúen a sus casas matríces,Tax deduction
DECRETO LEY NUMERO 109-83,PROGRAMAS DE CAPACITACION,Technical assistance
DECRETO LEY NUMERO 109-83,"se fija el monto de diez mil quetzales (Q.10,000.00) por mes por cada área de explotación",Technical assistance
DECRETO LEY NUMERO 109-83,"trescientos cincuenta mil quetzales (Q.350,000.00), por áreas de contrato, por año, cuando ya existiese un descubrimiento comercial",Technical assistance
DECRETO LEY NUMERO 109-83,FONDOS DE CAPACITACION,Technical assistance
DECRETO LEY NUMERO 109-83,"El saldo de los fondos con los que los actuales contratistas han sufragado la ejecución, control y administración de los programas de entrenamiento y otorgamiento de becas para capacitar personal guatemalteco pasarán a formar parte de los Fondos Privativos que determina el artículo 21",Technical assistance
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE","aumentar la cobertura forestal del país con la creación y aplicación del Programa de Incentivos para el Establecimiento, Recuperación, Restauración, Manejo, Producción y Protección de Bosques, a través del cual se otorgarán los incentivos contemplados en esta Ley","Direct payment (PES), Technical assistance"
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Este programa se denomina PROBOSQUE.,"Direct payment (PES), Technical assistance"
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Compensaciones por servicios ecosistémicos y ambientales asociados a los bosques,Direct payment (PES) 
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Fomento a las inversiones públicas y privadas,Unknown
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE","El Instituto Nacional de Bosques fomentará las inversiones públicas y privadas, y servicios de apoyo, con el propósito de facilitar el uso y acceso a los incentivos",Unknown
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Aplicación de incentivos,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE","El Estado otorgará incentivos por medio del Ministerio de Finanzas Públicas, en coordinación con el Instituto Nacional de Bosques",Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Monto total anual del Programa de Incentivos,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE","El Estado destinará anualmente una partida en el Presupuesto General de Ingresos y Egresos del Estado, para otorgar los incentivos forestales contemplados en esta Ley, equivalentes a un monto no menor al uno por ciento (1%) del Presupuesto de Ingresos Ordinarios del Estado",Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Modalidades a incentivar,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Establecimiento y mantenimiento de plantaciones forestales con fines industriales,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Establecimiento y mantenimiento de plantaciones forestales con fines energéticos,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Establecimiento y mantenimiento de sistemas agroforestales,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Manejo de bosques naturales con fines de producción. Incluye bosques naturales con fines de producción de semillas forestales,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE","Manejo de bosques naturales para fines de protección y provisión de servicios ambientales. Esta modalidad incluye proyectos de protección de bosques para fuentes de agua, conservación de diversidad biológica, ecoturismo, conservación de germoplasma, protección de sitios sagrados y otros que sean calificados como bosques de protección por la Junta Directiva del Instituto Nacional de Bosques –INAB-",Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Restauración de tierras forestales degradadas,Direct payment (PES)
"LEY DE FOMENTO AL ESTABLECIMIENTO, RECUPERACIÓN, RESTAURACIÓN, MANEJO,
PRODUCCIÓN Y PROTECCIÓN DE BOSQUES EN GUATEMALA PROBOSQUE",Prioridad de la inversión con los incentivos,Direct payment (PES)
